building,primaryspaceusage,quality_pass,quality_failure_reasons,train_valid_samples,validation_valid_samples,test_valid_samples,mean_load,std,coefficient_of_variation,min,max,p95,peak_to_average_ratio,peak_valley_range,normalized_peak_valley_range,lag24_autocorrelation,lag168_autocorrelation,weekday_weekend_difference,weekday_weekend_difference_normalized,daily_profile_variability,daily_profile_variability_normalized,robust_outlier_fraction,zero_fraction,missing_fraction,validation_missing_fraction,test_missing_fraction,negative_count,log_mean_load,morphology_data_scope,quality_coverage_scope,causal_train_samples,causal_validation_samples,causal_test_samples,selected,selection_order
Hog_office_Shawnna,Office,True,,16080,720,744,421.4300043532338,158.52742554499665,0.37616549345670763,146.745,988.348,712.46705,2.3452245682336073,841.603,1.9970172776179125,0.8112280989429029,0.890711248314772,107.69719385605532,0.25555179447020526,98.22018920682342,0.233064063289849,0.0,0.0,0.0,0.0,0.0,0,6.046023762902549,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15744,720,720,False,
Hog_office_Sherrie,Office,True,,16080,720,744,42.181944527363186,21.787133284865945,0.5165037678794716,12.267,141.118,82.97905,3.3454598070617054,128.851,3.0546481781183674,0.7034928684510471,0.8893809381503054,21.916881549461007,0.5195796873528116,15.767949422460745,0.37380802613858083,0.0,0.0,0.0,0.0,0.0,0,3.765422457128822,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15744,720,720,False,
Hog_office_Shon,Office,True,,16080,720,744,78.93035130597016,25.240868732038688,0.3197866006473673,26.8365,166.485,134.18225,2.1092646522581404,139.6485,1.7692623647227734,0.7067391157344856,0.9003716036752868,25.983044440630813,0.3291895197565844,17.58320197692121,0.22276857616863596,0.0,0.0,0.0,0.0,0.0,0,4.38115564679867,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15744,720,720,False,
Hog_office_Simon,Office,True,,16078,720,744,19.506468466227144,10.193661602327376,0.5225785292697315,5.0,55.0,39.0,2.819577520924671,50.0,2.5632522917497007,0.6572358901235941,0.9014632322920307,9.765300481933545,0.5006185767988124,6.221323066560406,0.31893641216152474,0.0,0.0,0.0001243781094527363,0.0,0.0,0,3.0207403713115926,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15570,720,720,False,
Hog_office_Sonny,Office,False,causal_feature_protocol_incomplete,15950,720,744,249.48556181818182,61.61683948212221,0.24697557258654854,91.5925,490.106,374.50719999999995,1.9644663860635578,398.5135,1.5973409326605668,0.8171231740082089,0.7461821626898094,22.663693329691455,0.09084170308103091,49.559708623526035,0.1986476021391722,0.0,0.0,0.00808457711442786,0.0,0.0,0,5.5234012814114495,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,13249,720,720,False,
Hog_office_Sung,Office,False,train_missing,15837,720,744,47.945155079876244,12.866169953049663,0.26835182682410197,18.543,101.362,75.1956,2.114123936634092,82.81899999999999,1.7273695300812815,0.7199068448450426,0.6675520900198446,8.163328223321933,0.17026388192345804,9.167115151016333,0.19120003128040763,0.0005682894487592347,0.0,0.015111940298507463,0.0,0.0,0,3.890700387160233,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Hog_office_Sydney,Office,True,,16080,720,744,125.11588600746269,25.30861888540962,0.20228141839558292,47.4205,201.426,167.23149999999998,1.609915466593792,154.00549999999998,1.2309028446700536,0.870311683812121,0.9079235909699699,16.332882463824944,0.1305420357479685,14.26740721032454,0.11403353855060054,0.0,0.0,0.0,0.0,0.0,0,4.837201214476755,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15744,720,720,False,
Hog_office_Terry,Office,True,,16070,720,744,744.923585376478,537.256214865401,0.7212232575424181,11.0,2818.0,1857.631949999999,3.782938351422726,2807.0,3.768171736140381,0.8518656468961958,0.726599744642025,79.31312025674515,0.10647148487943361,514.9854894834829,0.6913265999266404,0.0,0.0,0.0006218905472636816,0.0,0.0,0,6.614623162485988,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15363,720,720,False,
Hog_office_Thomas,Office,False,train_missing;validation_missing;test_missing;validation_coverage;test_coverage,15900,656,0,51.89238993710692,59.841293445299456,1.15318052450131,2.0,278.0,167.0,5.357240249233719,276.0,5.318698952476642,0.7972522587905102,0.8213132700246433,2.565665779897614,0.04944204310125582,53.201206266531074,1.0252217392764225,0.0,0.0,0.011194029850746268,0.08888888888888889,1.0,0,3.9682594709941594,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Hog_office_Valda,Office,True,,16080,720,744,29.167134266169153,15.470947626294333,0.5304239862960766,5.852,99.207,59.318050000000014,3.4013283271051353,93.35499999999999,3.200691543710624,0.7272521335485511,0.8969965065131749,14.79239932371571,0.5071598460351093,9.618711844639337,0.32977911908870816,0.0,0.0,0.0,0.0,0.0,0,3.4067530624536326,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15744,720,720,False,
Hog_office_Vera,Office,True,,16079,720,744,112.80235089246844,50.87746099953867,0.451031920851001,31.0,374.0,197.09999999999854,3.31553373702756,343.0,3.040716769519928,0.673977455236206,0.9125548926740646,56.61443860695813,0.5018905914552012,35.326284012244045,0.31316974985671775,0.0,0.0,6.218905472636816e-05,0.0,0.0,0,4.734463179584904,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15573,720,720,False,
Lamb_office_Bertha,Office,True,,16080,720,744,45.370311268656714,57.48137970438689,1.266938182636999,0.0098,341.1,167.2,7.518132242474673,341.09020000000004,7.517916242193301,0.8129827808094666,0.6760839671114992,21.247263312031468,0.46830763814287,52.47360327417735,1.1565625583536125,0.0005597014925373135,0.0,0.0,0.0,0.0,0,3.83665941109718,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15744,720,720,False,
Lamb_office_Callie,Office,True,,16035,720,744,3.6936425693794828,2.336561874027889,0.6325901410705319,0.0003,9.85,6.81,2.666744227407678,9.8497,2.6666630067713104,0.8645834692736665,0.7202658357278364,0.3466007346370108,0.09383710744248823,2.2456420645446333,0.607974925121651,0.0,0.0,0.002798507462686567,0.0,0.0,0,1.5462089482533496,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15272,720,720,False,
Lamb_office_Corine,Office,False,train_missing;validation_missing;test_missing;validation_coverage;test_coverage,8967,0,0,0.37815322850451655,0.8223995698358295,2.1747786554359854,0.1,8.9,1.4,23.535433070866144,8.8,23.270990002654166,0.44712230153782323,0.0809702286753548,-0.008723426776448107,-0.02306849742086472,1.0531451667994676,2.7849693918106775,0.11274673803947809,0.0,0.4423507462686567,1.0,1.0,0,0.3207443627118779,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Lamb_office_Donita,Office,False,train_missing,14882,720,744,0.3788458674909287,0.3910674419775945,1.03226001795297,0.0001,5.2,1.1,13.725898699751587,5.1999,13.725634740161208,0.5652796714399188,0.3619316426963297,0.019189773982586422,0.050653248799251885,0.3727670485451478,0.9839543744107848,0.028490794248084934,0.0,0.07450248756218905,0.0,0.0,0,0.3212468213466961,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Lamb_office_Jo,Office,False,train_missing,15690,720,744,1.2640956150414275,1.8814002740070153,1.4883369988949429,0.0002,21.9,3.0,17.324638848052867,21.8998,17.32448063217298,0.7820692264387727,0.7050403129456786,0.20584777986104807,0.16284193807151362,1.7341483462575134,1.371849032322354,0.0130019120458891,0.0,0.024253731343283583,0.0,0.0,0,0.8171753922413072,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Lamb_office_Joanna,Office,False,train_missing;validation_missing;test_missing;sufficient_train;validation_coverage;test_coverage,2354,0,0,1.4585810960067969,0.41590547043177667,0.28514387823235476,0.0449,2.5,2.1,1.7139945162077914,2.4551,1.6832111746966993,0.5840488679644451,0.4190494567800007,0.02555663034330835,0.017521569704472065,0.34171859590720494,0.2342815197884702,0.0,0.0,0.8536069651741294,1.0,1.0,0,0.8995843932956495,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Lamb_office_Kent,Office,False,train_missing;validation_missing;test_missing;validation_coverage;test_coverage,12239,0,0,0.4304574883568919,0.31505497107051156,0.7319072837438938,0.0001,4.1,1.1,9.524750087750114,4.0999,9.524517776772363,0.51653659945823,0.520617373727253,0.10839247794077866,0.251807625311679,0.3014310630632398,0.7002574498444399,0.015360732085954735,0.0,0.2388681592039801,1.0,1.0,0,0.3579943150356044,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Lamb_office_Kerry,Office,False,train_missing;validation_missing;test_missing;validation_coverage;test_coverage,9635,72,743,2.192195422937208,2.62753800590874,1.1985874883308714,0.0008,25.8,4.0,11.769023751282143,25.7992,11.76865882031311,0.6835306277355304,0.35981339271951807,0.7745585212303971,0.3533254896557565,1.9127089977967735,0.8725084350527632,0.04390243902439024,0.0,0.4008084577114428,0.9,0.0013440860215053765,0,1.160708900438217,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Lamb_office_Maggie,Office,False,train_missing;test_missing;test_coverage,15777,720,743,2.4881127083729484,4.13957269297552,1.6637400223249978,0.0002,29.9,13.0,12.01714050146567,29.8998,12.017060119254957,0.7797803329964424,0.8349739218531836,1.8599304155202854,0.7475265928513944,2.912677754578546,1.1706373850255494,0.06572859225454776,0.0,0.018843283582089553,0.0,0.0013440860215053765,0,1.2493608187049914,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Lamb_office_Peggy,Office,False,causal_feature_protocol_incomplete,15938,720,744,1.9554760823189863,2.659455443173996,1.3600040763577967,0.0001,14.0,8.2,7.159381864388488,13.9999,7.1593307259465995,0.7820967763732317,0.9114663084151534,1.482999968792777,0.7583830772474073,2.0340195040691462,1.0401658820889366,0.09041284979294767,0.0,0.008830845771144279,0.0,0.0,0,1.083659748648962,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,14627,720,720,False,
Lamb_office_Raymond,Office,True,,16034,720,744,7.103996538605464,9.007335199669436,1.267925054681629,0.0004,59.3,28.4,8.34741397715275,59.2996,8.347357670819008,0.7867138208582467,0.8184649975484309,4.776415455631923,0.6723561068301912,7.245154704978643,1.0198702470653074,0.02893850567543969,0.0,0.0028606965174129352,0.0,0.0,0,2.0923573398245567,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15268,720,720,False,
Lamb_office_Stefani,Office,True,,16012,720,744,11.484930945540844,8.668259860194151,0.7547507165082,0.0013,35.81,26.87,3.1179987210897115,35.8087,3.117885529290286,0.852199353065026,0.787626479680431,3.7983519257582063,0.3307248379436674,7.3451483570238425,0.6395465842897106,0.0,0.0,0.004228855721393035,0.0,0.0,0,2.5245223927225156,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15034,720,720,False,
Lamb_office_Vasiliki,Office,True,,16037,720,744,297.6181125958721,200.69332349425602,0.6743316854736333,0.0559,909.8,635.2,3.056937603913219,909.7441,3.056749779323135,0.8365439373224722,0.8255003109045455,119.86993991470976,0.4027642634689981,173.7888620287239,0.5839324109440452,0.0,0.0,0.002674129353233831,0.0,0.0,0,5.699165541657514,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15294,720,720,False,
Lamb_office_Velma,Office,True,,16078,720,744,88.9037469399179,60.40857530406038,0.6794828945160786,0.0206,272.3,191.0,3.0628630330285547,272.2794,3.0626313217598056,0.825664821780976,0.730452773468384,26.58796741383395,0.29906464383106807,53.38006659144697,0.6004253862047209,0.0,0.0,0.0001243781094527363,0.0,0.0,0,4.498739619584757,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15570,720,720,False,
Lamb_office_William,Office,False,train_missing,14729,720,744,1.7123131645053973,1.8977178316675687,1.108277312237873,0.0002,11.2,5.4,6.540859599847278,11.1998,6.540742798782995,0.8487847699085268,0.612296075795726,0.37761601615425855,0.22052976288559528,1.9402972003353707,1.1331438901223578,6.789327177676693e-05,0.0,0.08401741293532339,0.0,0.0,0,0.9978018370492652,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Panther_office_Antonette,Office,False,train_missing,12690,720,744,30.196230394011035,10.3990563506347,0.3443826005744477,3.6007,421.0412,45.6088,13.943502036714726,417.4405,13.82425867577143,0.8097008570151235,0.6765007364192669,1.6029145930446376,0.05308326808112285,6.83260616903286,0.2262734811557142,7.880220646178094e-05,0.0,0.21082089552238806,0.0,0.0,0,3.440297266811253,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Panther_office_Brent,Office,False,train_missing,12209,720,744,13.833538111229421,6.541358592948503,0.4728622959905343,1.7203,42.1681,25.3649,3.0482512616038484,40.4478,2.9238940663463646,0.5990621603775834,0.5400239657641132,0.4979885604042984,0.03599864014543427,6.075306338368925,0.4391722702840046,0.0,0.0,0.24073383084577116,0.0,0.0,0,2.696890705660215,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Panther_office_Catherine,Office,False,train_missing,12691,720,744,44.35817963123474,18.400058786301845,0.4148064447023762,4.6409,130.1851,72.674,2.934861193184095,125.5442,2.8302378736840286,0.8797689232481825,0.8544087373275842,5.200803471865541,0.11724564702838715,10.401603837385025,0.23449122402806521,0.0,0.0,0.2107587064676617,0.0,0.0,0,3.814590527027667,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Panther_office_Christian,Office,False,train_missing,12690,720,744,34.017547068557924,11.049396921157896,0.32481462872350203,8.2016,77.3707,54.9106,2.2744350097927244,69.1691,2.0333359092764307,0.6575648593398096,0.5050570637846612,1.637326001196307,0.04813180673775479,9.358597080884401,0.2751108732802918,0.0,0.0,0.21082089552238806,0.0,0.0,0,3.55584928067403,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Panther_office_Christin,Office,False,train_missing,12116,720,744,20.34791493892374,21.336614617426807,1.0485897292902366,0.3421,87.6282,64.1049,4.306495297578382,87.2861,4.289682764155334,0.9823126601916248,0.9623495275464621,0.7155265258131287,0.03516461160570268,20.705008577579434,1.0175493970624285,0.0,0.0,0.2465174129353234,0.0,0.0,0,3.0609540739651533,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Panther_office_Clementine,Office,False,train_missing,12899,720,744,47.23656078765796,11.488496691484594,0.24321196335882111,0.4391,116.0561,69.41549999999998,2.456912570788247,115.617,2.447616805121185,0.7226405532263983,0.7451354560174298,7.000887286463943,0.14820908147684506,8.73998692575028,0.18502589477331036,0.0002325761686952477,0.0,0.19782338308457711,0.0,0.0,0,3.876117256089222,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Panther_office_Danica,Office,False,train_missing,12692,720,744,5.207813606996534,2.2195311983592565,0.42619251875247344,1.2212,15.2919,9.628499999999992,2.936337809681939,14.0707,2.701844010142079,0.6023556893631917,0.6198491537988613,1.1377649906304326,0.21847267903403475,1.7610186889352608,0.3381493313373174,0.0014970059880239522,0.0,0.21069651741293532,0.0,0.0,0,1.825808757783992,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Panther_office_Garth,Office,False,train_missing,12692,720,744,64.22070430980145,18.909427637736037,0.29444441385315134,15.723,141.5533,95.9385,2.2041692242605313,125.83030000000001,1.9593416383755795,0.6817223842381969,0.8494730219438903,19.13993855318443,0.29803376899843914,17.73200065230539,0.27611034234015885,0.0,0.0,0.21069651741293532,0.0,0.0,0,4.17777696928786,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Panther_office_Graham,Office,False,train_missing,12549,720,744,75.00623614630648,23.747657374125776,0.3166091060455802,4.8009,167.3435,117.9227,2.231061157016082,162.5426,2.1670544790828576,0.8722617696882632,0.9072965447334235,12.829011654273927,0.17103926704507308,13.860419052977646,0.18479022232153655,0.0,0.0,0.21958955223880597,0.0,0.0,0,4.330815391476705,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Panther_office_Hannah,Office,False,train_missing,12690,720,744,6.979603719464145,3.673185364291005,0.5262742000734981,1.1232,27.7704,14.267394999999999,3.978793226119155,26.647199999999998,3.8178671843056757,0.677650627895685,0.6976966860085569,1.4319906462621486,0.20516790119025394,2.763518793961255,0.3959420770916522,0.0005516154452324665,0.0,0.21082089552238806,0.0,0.0,0,2.0768887510136382,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Panther_office_Jeane,Office,False,train_missing,12695,720,744,20.988952729421033,9.659244757941474,0.46020613236227526,2.5205,53.0459,38.8875,2.5273247638336667,50.525400000000005,2.4072377812913257,0.6798885717702626,0.7423199245789077,5.158794662032303,0.24578618707359418,8.741473948568679,0.4164797577687339,0.0,0.0,0.2105099502487562,0.0,0.0,0,3.0905401785767737,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Panther_office_Jesus,Office,False,train_missing,12692,720,744,101.83081135360857,42.11002811083101,0.4135293390190469,15.403,224.7855,181.8351,2.207440920994236,209.38250000000002,2.0561802190980987,0.6229070777897755,0.912539983310703,51.144797449966845,0.502252675492941,30.77536204479068,0.30222053262369586,0.0,0.0,0.21069651741293532,0.0,0.0,0,4.633085029452202,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Panther_office_Karla,Office,False,train_missing,12692,720,744,35.91348234320832,15.46015073036803,0.4304831979985292,11.7623,105.1403,62.292,2.9275996962707045,93.378,2.600082027903343,0.7655927092781513,0.822043590406199,11.703785597034862,0.32588835260215837,14.270681075090588,0.3973627769847651,0.0,0.0,0.21069651741293532,0.0,0.0,0,3.6085768594679313,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Panther_office_Kristen,Office,False,train_missing,12692,720,744,49.663813567601636,14.315586694903203,0.28824984765652445,9.6769,131.0027,72.988,2.6377897827294534,121.3258,2.442941676938545,0.8469265381899967,0.7027475178588193,4.4901657192153195,0.09041121485975646,14.184888956917698,0.28561819840132574,7.87897888433659e-05,0.0,0.21069651741293532,0.0,0.0,0,3.9252119194268764,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Panther_office_Larry,Office,False,train_missing,12690,720,744,53.08604219070134,15.95090396450683,0.30047265356882874,12.1624,129.8305,78.2551,2.445661696413702,117.6681,2.2165543925331654,0.7771693948868265,0.8327324934447384,7.888739671594941,0.14860289722213926,13.25582500087719,0.2497045259704651,0.0,0.0,0.21082089552238806,0.0,0.0,0,3.9905761523927867,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Panther_office_Lauretta,Office,False,train_missing,12691,720,744,173.94522481285946,25.399054174840494,0.14601754202891337,38.1674,353.7367,211.9609,2.0336097204195793,315.5693,1.8141877728434803,0.7814615157913204,0.6276785407759422,9.99599582289531,0.05746634225601532,23.66197652198234,0.13603119342562747,0.0007091639744700969,0.0,0.2107587064676617,0.0,0.0,0,5.164472923859081,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Panther_office_Lavinia,Office,False,train_missing,12692,720,744,22.75389248345414,4.859127868832556,0.21355149991879188,6.0812,51.3699,31.4461,2.2576313058240234,45.2887,1.9903715389765688,0.8187253440438594,0.755003316439179,2.3218985750221144,0.10204401628031425,4.355976981253891,0.1914387608371363,0.001575795776867318,0.0,0.21069651741293532,0.0,0.0,0,3.1677464110916635,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Panther_office_Lois,Office,False,train_missing;test_missing;test_coverage,12695,720,743,149.38962375738478,21.3181994617319,0.14270200918608364,7.8815,257.6094,179.1206,1.7244129379318125,249.7279,1.6716549230056896,0.9440640153698918,0.815311872346768,2.5320854371675523,0.016949540225630187,20.97609223803227,0.14041197581498935,0.00023631350925561244,0.0,0.2105099502487562,0.0,0.0013440860215053765,0,5.013229418160917,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Panther_office_Otto,Office,False,train_missing;sufficient_train,7385,720,744,216.67611633039945,54.970574011661995,0.253699276794494,34.5667,502.0306,308.4595,2.3169632560446884,467.46389999999997,2.1574315984470838,0.9187994830343008,0.9202796742209481,20.089977541321645,0.09271892943976973,34.36803582201052,0.15861478599516837,0.00013540961408259986,0.0,0.5407338308457711,0.0,0.0,0,5.383008253128769,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Panther_office_Patti,Office,False,train_missing,12691,720,744,475.3142065400678,98.5281141106199,0.20729048859665047,108.821,1085.535,632.9222,2.283826119782709,976.714,2.054880722185327,0.8879189712879907,0.8147132098602026,40.15835119884997,0.08448800950254097,63.52289993743384,0.13364401708047627,7.87959971633441e-05,0.0,0.2107587064676617,0.0,0.0,0,6.166077734235964,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Panther_office_Ruthie,Office,False,train_missing,12693,720,744,115.64875136689514,19.00867185933209,0.16436556067109764,25.6049,237.9737,143.3277,2.0577282260923813,212.36880000000002,1.8363259221559682,0.8482644281557586,0.789917277862361,5.488691395489653,0.04746001431590735,15.691922739714792,0.1356860541445211,0.00015756716300323014,0.0,0.21063432835820894,0.0,0.0,0,4.759167294311522,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Panther_office_Shauna,Office,False,train_missing,12690,720,744,95.38618337273442,39.83275870797466,0.4175946379186047,39.4076,317.2612,153.6296,3.326070807972879,277.8536,2.912933405818843,0.6657651472653466,0.8632330184491299,26.549638948521675,0.27833841348673494,25.399132589935064,0.2662768515507588,0.0,0.0,0.21082089552238806,0.0,0.0,0,4.568362865335367,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Panther_office_Taryn,Office,False,train_missing,12691,720,744,94.14166599952723,17.915693679485067,0.1903056790982968,21.6042,216.5795,125.9243,2.300570079151644,194.9753,2.0710840192798283,0.6928576335807207,0.8444447114621003,16.32671109570103,0.17342704659362007,12.931367245743365,0.1373607223586664,7.87959971633441e-05,0.0,0.2107587064676617,0.0,0.0,0,4.555367001882217,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Panther_office_Valarie,Office,False,train_missing,12691,720,744,32.93859360176503,9.448708652283923,0.28685829050629563,11.4822,75.2145,49.429500000000004,2.283476365425924,63.7323,1.9348822469634794,0.8213690640331418,0.7180288307262599,0.5087952320880191,0.015446780704709721,8.441542753961421,0.2562812139468237,0.0,0.0,0.2107587064676617,0.0,0.0,0,3.524552821168049,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Peacock_office_Annie,Office,True,,16071,720,744,76.94697180635929,35.47980780870733,0.46109427019420535,31.8667,194.0,150.19164999999998,2.5212168256368845,162.1333,2.107078370907385,0.7325979125120436,0.8939869136478916,30.936939825037186,0.4020553258793792,22.40406606500518,0.291162414050368,0.0,0.0,0.0005597014925373135,0.0,0.0,0,4.356028746851294,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15213,720,720,False,
Peacock_office_Burl,Office,True,,16071,720,744,60.50186147719495,8.920170076096085,0.14743629135209957,29.0333,95.1833,75.8,1.5732292804887924,66.15,1.093354789173454,0.7160662704745764,0.8131154311509282,6.197598445564559,0.10243649194001457,8.320094422350138,0.1375179906734976,0.0,0.0,0.0005597014925373135,0.0,0.0,0,4.119067442276277,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15213,720,720,False,
Peacock_office_Dara,Office,False,causal_feature_protocol_incomplete,16042,720,744,160.91494685824708,63.54803612468581,0.39491692577611476,45.8,340.9333,253.41502999999994,2.1187174134938154,295.13329999999996,1.8340950033683838,0.8550487123580506,0.8363924275566353,12.255147394915156,0.07615916130967584,33.487815076646164,0.20810879119977707,0.0,0.0,0.00236318407960199,0.0,0.0,0,5.087071177967907,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,14963,720,720,False,
Peacock_office_Effie,Office,True,,16070,720,744,87.83766858120723,29.82975674759121,0.33960096197240436,35.4167,180.15,143.40166999999997,2.0509424135437824,144.7333,1.6477361289045591,0.7978709580399578,0.8676079817629223,22.601123306155188,0.257305591908557,17.883526698675194,0.20359746550127988,0.0,0.0,0.0006218905472636816,0.0,0.0,0,4.486810755786865,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15210,720,720,False,
Peacock_office_Elton,Office,False,causal_feature_protocol_incomplete,16056,720,744,158.91665394867965,21.58948947266977,0.13585416591795252,92.2667,230.2167,200.937475,1.4486631468741211,137.95,0.8680650930679008,0.75065768771042,0.8305450476190244,18.432399666423322,0.11598784147806093,15.674841193035059,0.09863561057670565,0.0,0.0,0.0014925373134328358,0.0,0.0,0,5.074652766690856,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,14359,720,720,False,
Peacock_office_Glenn,Office,False,train_missing;sufficient_train,5997,720,744,67.40476051359013,33.518983632802765,0.4972791740138988,27.2833,195.3167,138.0933,2.8976692226451912,168.0334,2.492901075824179,0.7009302238515772,0.8208868807102848,22.77842315370024,0.33793493189709733,19.547433240868862,0.2900007817241293,0.0,0.0,0.6270522388059702,0.0,0.0,0,4.2254424203585685,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Peacock_office_Jonathon,Office,False,train_missing;sufficient_train,5945,720,744,35.116235340622374,9.664921391432578,0.2752265810296647,17.1667,74.35,53.1833,2.117254292176135,57.183299999999996,1.6284006370651725,0.5980348321474027,0.8431007588420545,9.780238505016623,0.27851044994287494,6.517736808075118,0.18560465678777976,0.0,0.0,0.6302860696517413,0.0,0.0,0,3.5867424966667305,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Peacock_office_Julian,Office,True,,16069,720,744,24.962487783931795,11.01182756984445,0.4411350208825219,6.9167,64.6833,45.660019999999975,2.5912200963253453,57.766600000000004,2.3141363352888256,0.7586556352385997,0.8755820602462125,8.525226721343966,0.34152151801278413,7.274958262365221,0.2914356263420214,0.0,0.0,0.0006840796019900498,0.0,0.0,0,3.2566527186746974,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,15207,720,720,False,
Peacock_office_Major,Office,False,train_missing,15829,720,744,204.76864707183017,26.455383886724654,0.12919645788080267,90.4,296.9833,254.04669999999993,1.4503358021202442,206.58329999999998,1.0088619666834702,0.810903596833092,0.8864488926195588,15.646876165702679,0.076412460547312,18.80700498507983,0.09184513964426681,0.0,0.0,0.015609452736318408,0.0,0.0,0,5.326752465204282,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Peacock_office_Naomi,Office,False,train_missing;validation_missing;test_missing;sufficient_train;validation_coverage;test_coverage,5450,0,240,171.74881469724772,55.72261854106187,0.3244425217099028,62.4667,287.05,248.842485,1.6713361341445112,224.5833,1.3076264916057028,0.9498434121491895,0.8907661650905009,6.078688315747087,0.035392898206967935,25.33306338313152,0.14750065919108485,0.0,0.0,0.6610696517412935,1.0,0.6774193548387096,0,5.1518386012479604,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,0,0,0,False,
Peacock_office_Norman,Office,False,causal_feature_protocol_incomplete,16060,720,744,36.308711344956414,9.153196916847746,0.2520936871013243,15.9833,72.2833,54.46752999999999,1.9907977265637866,56.3,1.5505920732111178,0.6662767906253442,0.7458111925570209,8.590301175153133,0.2365906378097442,7.343269488646953,0.20224539006303774,0.0,0.0,0.0012437810945273632,0.0,0.0,0,3.6192268475038087,Train raw load only,Train/Validation/Test raw availability only; no model or decision metrics,14341,720,720,False,
