building,non_null_count,missing_count,missing_rate,mean,std,min,max,zero_ratio,negative_count,obvious_extreme,train_non_null,validation_non_null,test_non_null,screening_score,selected,selection_score,train_daily_autocorrelation,train_weekly_autocorrelation,train_robust_extreme_rate,train_cv
Peacock_office_Major,17293,251,0.01430688554491564,204.28087751691436,26.02623434095976,90.4,296.9833,0.0,0,False,15829,720,744,-inf,False,,,,,
Peacock_office_Naomi,5690,11854,0.675672594619243,170.1852737785589,55.50082031376838,62.4667,287.05,0.0,0,False,5450,0,240,-inf,False,,,,,
Peacock_office_Norman,17524,20,0.0011399908800729594,36.39735241383246,9.180857905740698,15.9833,72.2833,0.0,0,False,16060,720,744,86.82339843156281,False,,,,,
Peacock_public_Kelvin,17533,11,0.0006269949840401277,284.60282606513437,79.63446319315108,91.2833,593.4,0.0,0,False,16069,720,744,87.06094861879976,False,,,,,
Peacock_public_Linda,2752,14792,0.8431372549019608,31.01795643168605,7.543512382115992,0.1,59.2833,0.0,0,False,1288,720,744,-inf,False,,,,,
Rat_assembly_Adolfo,17516,28,0.0015959872321021432,34.98013073761132,16.673285285193536,4.04,107.33,0.0,0,False,16053,719,744,88.47911704589565,False,,,,,
Rat_assembly_Aisha,17440,104,0.005927952576379389,81.52896043577982,35.32366940157198,0.12,196.91,0.0,0,False,15977,719,744,87.89381258618822,False,,,,,
Rat_assembly_Alex,17348,196,0.011171910624715002,6.421532165091075,4.3867160859899545,1.23,21.96,0.0,0,False,15885,719,744,-inf,False,,,,,
Rat_assembly_Archie,17434,110,0.006269949840401277,3.0785155443386483,1.910219991065038,0.04,10.84,0.0,0,False,15971,719,744,89.27755567921383,False,,,,,
Rat_assembly_Aubrey,17507,37,0.002108983128134975,17.089596732735476,13.670601546230474,0.44,89.49,0.0,0,False,16044,719,744,90.87298886543738,False,,,,,
Rat_assembly_Cristina,17486,58,0.0033059735522115823,51.09996397117694,34.44872357632165,2.64,190.7,0.0,0,False,16022,720,744,89.85772004062403,False,,,,,
Rat_assembly_Damaris,17467,77,0.004388964888280894,4.905121657983627,1.633515439873206,2.06,12.26,0.0,0,False,16004,719,744,87.23433018780132,False,,,,,
Rat_assembly_Deandre,17492,52,0.0029639762881896944,28.918467871026753,11.130410839555372,9.73,67.16,0.0,0,False,16029,719,744,87.70883168715585,False,,,,,
Rat_assembly_Don,7078,10466,0.5965572275421797,7.33685928228313,5.244594034245304,0.12,34.7,0.0,0,False,7078,0,0,-inf,False,,,,,
Rat_assembly_Donny,17210,334,0.019037847697218422,2.489678675188844,1.8650496037861883,0.16,15.64,0.0,0,False,15849,625,736,-inf,False,,,,,
Rat_assembly_Dovie,17516,28,0.0015959872321021432,23.889485042247088,12.603192482141099,0.26,80.24,0.0,0,False,16053,719,744,88.8609582695654,False,,,,,
Rat_assembly_Erwin,17492,52,0.0029639762881896944,16.545532815001145,11.377179839116284,0.04,63.59,0.0,0,False,16029,719,744,89.97937513999719,False,,,,,
Rat_assembly_Ezequiel,17515,29,0.0016529867761057911,40.80271367399372,27.946589016044367,2.96,137.12,0.0,0,False,16052,719,744,90.03771975792395,False,,,,,
Rat_assembly_Francine,17458,86,0.004901960784313725,39.82384007331882,11.736431073893131,7.44,95.86,0.0,0,False,15995,719,744,86.91619740272394,False,,,,,
Rat_assembly_Frieda,17468,76,0.004331965344277246,123.99387165101899,45.81380615176536,30.98,288.36,0.0,0,False,16005,719,744,87.51121537458648,False,,,,,
Rat_assembly_Gerald,16548,996,0.05677154582763338,3.8480257432922405,3.7141795909599473,0.04,25.64,0.0,0,False,15476,480,592,-inf,False,,,,,
Rat_assembly_Gwen,17433,111,0.006326949384404925,5.504467389433832,2.355759128500709,0.74,15.06,0.0,0,False,15971,718,744,87.83017468683639,False,,,,,
Rat_assembly_Horace,17492,52,0.0029639762881896944,26.451915161216558,19.49917259533604,0.04,109.81,0.0,0,False,16029,719,744,90.3508270627467,False,,,,,
Rat_assembly_Ida,17443,101,0.005756953944368445,26.2574069827438,8.791449890220914,10.94,69.71,0.0,0,False,15980,719,744,87.1657170204254,False,,,,,
Rat_assembly_Jamie,17467,77,0.004388964888280894,28.694759260319458,21.624949035975455,2.26,135.3,0.0,0,False,16004,719,744,90.38881329913697,False,,,,,
Rat_assembly_Jannie,17464,80,0.004559963520291838,0.8282300732936324,2.5203351478362963,0.04,14.09,0.0,0,False,16001,719,744,99.72640218878249,False,,,,,
Rat_assembly_Jennie,17288,256,0.01459188326493388,2.6031397501156874,2.2899734874559194,0.28,11.92,0.0,0,False,15824,720,744,-inf,False,,,,,
Rat_assembly_Kaitlyn,17468,76,0.004331965344277246,98.93134646210213,31.819858901534772,0.74,223.97,0.0,0,False,16005,719,744,87.1523502864978,False,,,,,
Rat_assembly_Karen,8153,9391,0.5352827177382581,171.85639764503864,62.685674700409066,0.02,445.6,0.0,0,False,8153,0,0,-inf,False,,,,,
Rat_assembly_Kelley,17389,155,0.008834929320565435,2.729070101788487,1.771395750344545,0.16,10.72,0.0,0,False,15967,719,703,-inf,False,,,,,
Rat_assembly_Kenya,17510,34,0.001937984496124031,64.70731696173615,25.36531804824845,7.89,172.27,0.0,0,False,16047,719,744,87.82372670229013,False,,,,,
Rat_assembly_Kimberley,17515,29,0.0016529867761057911,66.1579446188981,18.52074903149891,19.78,143.87,0.0,0,False,16053,719,743,86.9869859372504,False,,,,,
Rat_assembly_Kristine,17160,384,0.02188782489740082,23.597830419580422,7.493383058253628,2.35,53.88,0.0,0,False,15697,719,744,-inf,False,,,,,
Rat_assembly_Kristy,17494,50,0.0028499772001823985,49.77947867840402,38.26401944501619,2.84,150.43,0.0,0,False,16031,719,744,90.5940305217018,False,,,,,
Rat_assembly_Lillie,17500,44,0.0025079799361605107,13.400094285714285,16.890112959690658,0.2,71.64,0.0,0,False,16038,718,744,94.30287612034971,False,,,,,
Rat_assembly_Michel,17516,28,0.0015959872321021432,14.785419045444167,10.673485115320899,1.92,46.29,0.0,0,False,16053,719,744,90.31843552909433,False,,,,,
Rat_assembly_Mirta,17513,31,0.001766985864113087,168.75222463312966,64.69677903225845,0.83,614.65,0.0,0,False,16050,719,744,87.76935534349292,False,,,,,
Rat_assembly_Monica,17445,99,0.005642954856361149,65.48667927773002,21.10579266369235,16.89,142.96,0.0,0,False,15981,720,744,87.07860810759647,False,,,,,
Rat_assembly_Myrna,7024,10520,0.5996352029183767,7.050055523917996,2.9592070397092365,0.66,16.85,0.0,0,False,7024,0,0,-inf,False,,,,,
Rat_assembly_Pam,17484,60,0.003419972640218878,8.497644131777625,9.413001495549414,0.07,39.51,0.0,0,False,16021,719,744,93.1026938199161,False,,,,,
Rat_assembly_Pauline,17038,506,0.028841769265845873,1.7827397581875806,1.7444281615353467,0.24,9.84,0.0,0,False,15654,686,698,-inf,False,,,,,
Rat_assembly_Rolland,17512,32,0.001823985408116735,40.77864721333943,27.091354892799647,0.07,156.67,0.0,0,False,16049,719,744,89.87319702410822,False,,,,,
Rat_assembly_Rosemarie,17438,106,0.006041951664386685,11.293772221585046,5.415943087451064,0.74,32.99,0.0,0,False,15974,720,744,88.23411760809111,False,,,,,
Rat_assembly_Ruth,17458,86,0.004901960784313725,6.212699049146522,4.801244678743457,0.08,21.36,0.0,0,False,15995,719,744,90.50196788770127,False,,,,,
Rat_assembly_Silvia,17492,52,0.0029639762881896944,11.371022753258632,6.3361932310011255,0.73,43.43,0.0,0,False,16029,719,744,89.00133248442249,False,,,,,
Rat_assembly_Suzanne,17433,111,0.006326949384404925,3.1265966844490336,1.6624392399546362,0.4,10.44,0.0,0,False,15970,719,744,88.60819968168371,False,,,,,
Rat_assembly_Teddy,17468,76,0.004331965344277246,85.3436941836501,21.706227501287838,27.8,164.54,0.0,0,False,16005,719,744,86.64762437425901,False,,,,,
Rat_assembly_Teodoro,16794,750,0.04274965800273598,26.603822793854945,12.465077009307244,0.76,68.2,0.0,0,False,15959,162,673,-inf,False,,,,,
Rat_assembly_Trent,17488,56,0.0031919744642042863,22.556157936870996,8.327682625099193,3.12,65.79,0.0,0,False,16025,719,744,87.57746461264608,False,,,,,
Rat_assembly_Trudy,17467,77,0.004388964888280894,37.75496192820747,20.01305467602306,1.06,130.67,0.0,0,False,16005,719,743,88.69880226695342,False,,,,,
Rat_assembly_Victorina,17009,535,0.030494756041951666,1.7566417778822974,1.3141514558588796,0.12,7.52,0.0,0,False,15629,681,699,-inf,False,,,,,
Rat_assembly_Viola,17514,30,0.001709986320109439,53.93774123558297,25.688129070716258,7.26,143.01,0.0,0,False,16051,719,744,88.46931472777166,False,,,,,
Rat_education_Abigail,5316,12228,0.6969904240766074,121.28607223476298,41.122575072394255,0.03,367.37,0.0,0,False,5316,0,0,-inf,False,,,,,
Rat_education_Adell,17338,206,0.011741906064751482,148.86776098742644,83.92745185985443,9.03,420.87,0.0,0,False,15875,719,744,-inf,False,,,,,
Rat_education_Adrian,17444,100,0.005699954400364797,77.76560593900481,37.55852294224042,27.14,209.98,0.0,0,False,15981,719,744,88.28028431747501,False,,,,,
Rat_education_Alfonso,17465,79,0.00450296397628819,334.0551377039794,148.22934884446627,0.71,838.9,0.0,0,False,16002,719,744,88.05777611529555,False,,,,,
Rat_education_Alfred,17137,407,0.023198814409484726,360.1609674972283,166.31083641623684,0.1,872.62,0.0,0,False,15709,695,733,-inf,False,,,,,
Rat_education_Alonzo,3552,13992,0.7975376196990424,139.6621171171171,58.11974814954049,40.57,534.69,0.0,0,False,3552,0,0,-inf,False,,,,,
Rat_education_Alyson,9743,7801,0.44465344277245783,49.76441855691266,19.83423645200146,0.43,102.42,0.0,0,False,9743,0,0,-inf,False,,,,,
Rat_education_Angelica,1488,16056,0.9151846785225718,57.15700940860216,14.465935194204395,2.57,109.04,0.0,0,False,1488,0,0,-inf,False,,,,,
Rat_education_Barbara,16325,1219,0.06948244414044688,1.5424085758039816,1.2995950151323203,0.04,3.57,0.0,0,False,15070,639,616,-inf,False,,,,,
Rat_education_Barney,17418,126,0.007181942544459644,28.64555459869101,11.886106564006685,9.41,88.46,0.0,0,False,15954,720,744,87.68111253802155,False,,,,,
Rat_education_Beverly,17540,4,0.00022799817601459188,661.5091322690993,301.96801261940476,0.4,2109.0,0.0,0,False,16077,719,744,88.40994645738837,False,,,,,
Rat_education_Brett,17483,61,0.003476972184222526,65.32838128467654,45.14763664550201,4.64,240.6,0.0,0,False,16019,720,744,89.97453894580832,False,,,,,
Rat_education_Bryant,17452,92,0.005243958048335613,55.8517934907174,11.603133192765295,14.11,96.8,0.0,0,False,15989,719,744,86.24347719000116,False,,,,,
Rat_education_Calvin,17501,43,0.0024509803921568627,37.19395520255985,14.301423038325263,0.23,85.15,0.0,0,False,16038,719,744,87.73676120053884,False,,,,,
Rat_education_Candida,17492,52,0.0029639762881896944,140.08610679167623,39.782123989540295,8.49,310.05,0.0,0,False,16029,719,744,86.95203665983871,False,,,,,
Rat_education_Carmela,17467,77,0.004388964888280894,86.25429381118681,39.79823215146464,34.41,223.75,0.0,0,False,16004,719,744,88.19720566861997,False,,,,,
Rat_education_Cecil,17442,102,0.005813953488372093,62.218525971792225,26.111746031777415,1.15,161.29,0.0,0,False,15979,719,744,87.79874772909878,False,,,,,
Rat_education_Cedric,17516,28,0.0015959872321021432,93.1880195250057,25.819006691187834,44.03,194.91,0.0,0,False,16053,719,744,86.98221764733968,False,,,,,
Rat_education_Chance,1464,16080,0.9165526675786594,58.03979508196722,30.782179449793986,12.24,174.86,0.0,0,False,1464,0,0,-inf,False,,,,,
Rat_education_Cinthia,12011,5533,0.31537847697218424,35.41686287569728,30.762019661430717,0.01,177.98,0.0,0,False,11586,198,227,-inf,False,,,,,
Rat_education_Colin,17468,76,0.004331965344277246,54.6362811999084,28.42454858787114,3.12,162.54,0.0,0,False,16005,719,744,88.64196027689154,False,,,,,
Rat_education_Conrad,16625,919,0.05238258093935248,171.27679157894735,155.08674475407565,0.96,786.81,0.0,0,False,15211,720,694,-inf,False,,,,,
Rat_education_Dana,17515,29,0.0016529867761057911,97.67509563231515,35.55389522861308,0.84,221.54,0.0,0,False,16053,718,744,87.63083311119357,False,,,,,
Rat_education_Dann,17492,52,0.0029639762881896944,195.01841527555453,51.658378545021456,110.04,360.4,0.0,0,False,16029,719,744,86.80883451991446,False,,,,,
Rat_education_Davis,17421,123,0.0070109439124487,78.35083232879859,28.425607178099344,34.36,206.73,0.0,0,False,15957,720,744,87.30033620603217,False,,,,,
Rat_education_Deanna,17492,52,0.0029639762881896944,88.31791276011892,26.008259189137004,36.01,184.66,0.0,0,False,16029,719,744,87.0307954112443,False,,,,,
Rat_education_Debra,17445,99,0.005642954856361149,105.51789739180282,36.56798083092371,45.53,263.6,0.0,0,False,15981,720,744,87.26060126515802,False,,,,,
Rat_education_Denise,8158,9386,0.5349977200182399,84.06219048786468,34.23569916007498,11.1,226.55,0.0,0,False,8158,0,0,-inf,False,,,,,
Rat_education_Dianne,12197,5347,0.3047765617875057,139.72526850864966,33.77626092348653,26.87,257.03,0.0,0,False,12197,0,0,-inf,False,,,,,
Rat_education_Donnell,9215,8329,0.47474920200638393,59.669302224633746,56.742417511675235,4.51,332.27,0.0,0,False,9215,0,0,-inf,False,,,,,
Rat_education_Dreama,17150,394,0.0224578203374373,92.368089212828,25.28953902018108,0.24,171.38,0.0,0,False,15686,720,744,-inf,False,,,,,
Rat_education_Earl,17439,105,0.005984952120383037,158.97862320087162,57.64220637839668,47.28,322.61,0.0,0,False,15976,719,744,87.36024047385648,False,,,,,
Rat_education_Earnest,17468,76,0.004331965344277246,60.47465136249141,21.994958199596926,29.48,167.3,0.0,0,False,16005,719,744,87.4678726954178,False,,,,,
Rat_education_Edmund,7545,9999,0.5699384404924761,50.29124585818424,33.66303196178309,0.01,198.89,0.0,0,False,6095,706,744,-inf,False,,,,,
Rat_education_Eleonora,8181,9363,0.533686730506156,226.50156460090454,111.4132864475267,5.69,577.84,0.0,0,False,8181,0,0,-inf,False,,,,,
Rat_education_Elisa,17516,28,0.0015959872321021432,39.47272950445307,22.866354177198154,5.91,143.18,0.0,0,False,16053,719,744,89.24895314046488,False,,,,,
Rat_education_Elsie,17483,61,0.003476972184222526,117.58989418292055,210.97397953201676,0.04,914.13,0.0,0,False,16022,718,743,98.23407032976614,False,,,,,
Rat_education_Esther,17467,77,0.004388964888280894,94.72758229804775,30.89123953285725,41.56,222.94,0.0,0,False,16004,719,744,87.18245762766837,False,,,,,
Rat_education_Everett,17489,55,0.0031349749202006384,177.4303945337069,58.11054346741004,0.74,406.83,0.0,0,False,16026,719,744,87.2682398179104,False,,,,,
Rat_education_Fernando,17467,77,0.004388964888280894,62.389180740825545,27.34417943945616,13.3,165.55,0.0,0,False,16004,719,744,88.02379207636666,False,,,,,
Rat_education_Francisca,17060,484,0.027587779297765617,35.48554806565065,31.355607580081056,2.34,185.53,0.0,0,False,15693,623,744,-inf,False,,,,,
Rat_education_Gricelda,13390,4154,0.23677610579115366,33.09332188200149,12.81661060078716,8.29,81.52,0.0,0,False,11927,719,744,-inf,False,,,,,
Rat_education_Guillermo,17464,80,0.004559963520291838,108.83802908841045,24.101119830932568,3.02,219.8,0.0,0,False,16001,719,744,86.38720402657728,False,,,,,
Rat_education_Humberto,17158,386,0.022001823985408116,175.00296246648793,117.09379257896956,0.03,630.18,0.0,0,False,15726,695,737,-inf,False,,,,,
Rat_education_Imelda,17491,53,0.0030209758321933424,2.893996340975359,0.5393679748995588,2.0,4.99,0.0,0,False,16028,719,744,86.21655241287816,False,,,,,
Rat_education_Irma,17488,56,0.0031919744642042863,74.44170574107959,27.29923562824048,3.13,195.6,0.0,0,False,16025,719,744,87.55887884200973,False,,,,,
Rat_education_Jacob,17468,76,0.004331965344277246,55.63530341195329,13.487545735382858,22.28,99.53,0.0,0,False,16005,719,744,86.55829078517812,False,,,,,
Rat_education_Jame,17449,95,0.005414956680346557,64.73733107914495,16.94279352016907,21.73,144.68,0.0,0,False,15986,719,744,86.63797238826453,False,,,,,
Rat_education_Jeanne,9165,8379,0.47759917920656636,56.10068957992362,16.258490229860985,30.9,136.68,0.0,0,False,7702,719,744,-inf,False,,,,,
Rat_education_Jena,17468,76,0.004331965344277246,163.394498511564,59.599219895804005,43.96,365.02,0.0,0,False,16005,719,744,87.47575649488616,False,,,,,
Rat_education_Jesse,17516,28,0.0015959872321021432,29.47339632336149,10.41732215998765,11.99,80.96,0.0,0,False,16053,719,744,87.55510310113429,False,,,,,
Rat_education_Kandice,17510,34,0.001937984496124031,67.20739691604797,41.55862041546552,0.4,228.37,0.0,0,False,16046,720,744,89.52144932648838,False,,,,,
Rat_education_Kathryn,17541,3,0.0001709986320109439,518.9253166866198,219.39900222631212,0.08,1104.92,0.0,0,False,16077,720,744,88.16070219123975,False,,,,,
Rat_education_Keith,17516,28,0.0015959872321021432,104.9482284768212,30.23043446485456,10.08,228.8,0.0,0,False,16053,719,744,87.06462271607967,False,,,,,
Rat_education_Kelsey,17516,28,0.0015959872321021432,157.82374743092032,42.05655961400654,5.19,343.72,0.0,0,False,16053,719,744,86.90282591082916,False,,,,,
Rat_education_Kristie,1561,15983,0.9110237118103055,130.63100576553492,54.37411230299389,73.15,323.2,0.0,0,False,1561,0,0,-inf,False,,,,,
Rat_education_Lee,17541,3,0.0001709986320109439,403.2324736332022,112.6639617092429,17.43,792.72,0.0,0,False,16077,720,744,87.08525512134662,False,,,,,
Rat_education_Leonardo,16997,547,0.03117875056999544,48.79301582632229,28.96870298733878,0.82,175.79,0.0,0,False,15534,719,744,-inf,False,,,,,
Rat_education_Lincoln,17461,83,0.0047309621523027815,161.206214420709,75.41537452514923,0.31,505.51,0.0,0,False,15997,720,744,88.22478684124113,False,,,,,
Rat_education_Liz,17492,52,0.0029639762881896944,91.22263091699061,43.74270859166276,12.26,291.45,0.0,0,False,16029,719,744,88.418531217568,False,,,,,
Rat_education_Lonnie,17466,78,0.004445964432284542,60.481981564181844,33.36730080170702,3.22,210.14,0.0,0,False,16003,719,744,88.87091668672683,False,,,,,
Rat_education_Lynn,17492,52,0.0029639762881896944,106.4009427166705,34.72649242207869,29.04,259.59,0.0,0,False,16029,719,744,87.26996579845672,False,,,,,
Rat_education_Mac,913,16631,0.9479594163246694,157.10164293537787,65.00258457693762,84.53,327.1,0.0,0,False,913,0,0,-inf,False,,,,,
Rat_education_Marcos,17292,252,0.014363885088919288,367.1254614850798,108.55738097806646,135.54,736.59,0.0,0,False,15861,695,736,-inf,False,,,,,
Rat_education_Marianna,17420,124,0.007067943456452348,79.97960390355911,33.260520290809126,35.31,228.84,0.0,0,False,15957,719,744,87.69489235477306,False,,,,,
Rat_education_Maricela,17043,501,0.028556771545827635,144.04047761544328,57.77441651151014,1.77,315.13,0.0,0,False,15580,719,744,-inf,False,,,,,
Rat_education_Marvin,17427,117,0.0066689466484268125,53.78601021403569,28.70717540589508,3.24,163.82,0.0,0,False,15964,719,744,88.60283376328026,False,,,,,
Rat_education_Matt,9647,7897,0.45012539899680803,147.49528661760132,66.28376801360751,30.57,320.71,0.0,0,False,9647,0,0,-inf,False,,,,,
Rat_education_Mavis,8204,9340,0.532375740994072,204.05943564115066,94.2849741088001,0.02,482.6,0.0,0,False,8204,0,0,-inf,False,,,,,
Rat_education_Meghan,17515,29,0.0016529867761057911,53.61863945189837,25.446385129450732,4.61,158.83,0.0,0,False,16052,719,744,88.46017795769164,False,,,,,
Rat_education_Milagros,17081,463,0.026390788873689012,110.3424255020198,47.585713740257674,17.8,300.56,0.0,0,False,16049,719,313,-inf,False,,,,,
Rat_education_Moises,5009,12535,0.7144892840857273,160.217698143342,20.60986379280334,51.1,243.33,0.0,0,False,5009,0,0,-inf,False,,,,,
Rat_education_Mona,17492,52,0.0029639762881896944,78.02931054196203,29.924991972445795,11.47,178.44,0.0,0,False,16029,719,744,87.69848364360851,False,,,,,
Rat_education_Morton,17492,52,0.0029639762881896944,150.5301829407729,59.61452656642706,1.18,365.72,0.0,0,False,16029,719,744,87.79238932327604,False,,,,,
Rat_education_Mose,17488,56,0.0031919744642042863,82.8230803979872,42.67779392202363,3.25,218.04,0.0,0,False,16025,719,744,88.67314646464108,False,,,,,
Rat_education_Nellie,17508,36,0.002051983584131327,435.2471076079507,158.1540441547994,3.36,943.95,0.0,0,False,16046,718,744,87.60212673714085,False,,,,,
Rat_education_Nona,17467,77,0.004388964888280894,98.38269078834375,58.12155961478898,0.63,300.61,0.0,0,False,16003,720,744,89.16743843146051,False,,,,,
Rat_education_Nydia,17389,155,0.008834929320565435,152.27767036632352,51.05622657025064,27.49,410.15,0.0,0,False,15926,719,744,86.98453227753413,False,,,,,
Rat_education_Pat,17309,235,0.013394892840857273,160.77797504188572,102.21531373642101,38.4,662.7,0.0,0,False,15857,720,732,-inf,False,,,,,
Rat_education_Patty,17469,75,0.004274965800273598,137.14832961245634,62.514073970144786,31.04,409.39,0.0,0,False,16005,720,744,88.16210405829997,False,,,,,
Rat_education_Paula,17348,196,0.011171910624715002,124.07289716393818,35.34082281236408,38.3,273.17,0.0,0,False,15885,719,744,-inf,False,,,,,
Rat_education_Penny,6359,11185,0.6375398996808026,166.85358389683915,63.428701008494016,43.08,329.7,0.0,0,False,6359,0,0,-inf,False,,,,,
Rat_education_Renee,17492,52,0.0029639762881896944,34.26183112279899,12.25519652948428,8.91,72.82,0.0,0,False,16029,719,744,87.50485440667961,False,,,,,
Rat_education_Robyn,17516,28,0.0015959872321021432,155.17150719342317,60.01971896605495,55.94,402.05,0.0,0,False,16053,719,744,87.80521079844132,False,,,,,
Rat_education_Rogelio,17346,198,0.011285909712722298,126.23122160728698,44.93460521004981,50.31,268.93,0.0,0,False,15883,719,744,-inf,False,,,,,
Rat_education_Romana,7871,9673,0.5513565891472868,37.2346487104561,21.449649912351255,0.48,132.64,0.0,0,False,7871,0,0,-inf,False,,,,,
Rat_education_Rosalyn,17492,52,0.0029639762881896944,71.55924651269152,21.469878700036872,26.65,165.98,0.0,0,False,16029,719,744,87.07238201749531,False,,,,,
Rat_education_Roxanne,6524,11020,0.6281349749202007,415.8456023911711,267.22405102088345,0.18,1085.31,0.0,0,False,6524,0,0,-inf,False,,,,,
Rat_education_Royal,17492,52,0.0029639762881896944,72.92922936199406,19.40313322952142,35.83,145.38,0.0,0,False,16029,719,744,86.81756848369764,False,,,,,
Rat_education_Salvatore,17492,52,0.0029639762881896944,78.40169563228905,35.98797320044425,8.62,213.09,0.0,0,False,16029,719,744,88.26481399325037,False,,,,,
Rat_education_Shellie,17468,76,0.004331965344277246,74.71264540874742,30.462434615752745,3.91,174.38,0.0,0,False,16005,719,744,87.79804179109246,False,,,,,
Rat_education_Sherwood,17444,100,0.005699954400364797,102.61333925705114,37.095364568517695,44.71,249.66,0.0,0,False,15981,719,744,87.36929969091827,False,,,,,
Rat_education_Sina,17444,100,0.005699954400364797,167.88364595276312,60.66751775539059,29.85,362.97,0.0,0,False,15981,719,744,87.36825113797823,False,,,,,
Rat_education_Stuart,17468,76,0.004331965344277246,47.54103961529654,19.62267677549674,17.08,162.51,0.0,0,False,16005,719,744,87.83572485466192,False,,,,,
Rat_education_Susana,9906,7638,0.4353625170998632,8.491331516252776,6.0404904626199585,0.02,19.2,0.0,0,False,9906,0,0,-inf,False,,,,,
Rat_education_Tania,17336,208,0.011855905152758778,311.3102763036456,158.78031093352328,0.01,880.28,0.0,0,False,15873,719,744,-inf,False,,,,,
Rat_education_Terese,17475,69,0.00393296853625171,116.13254992846925,36.396651399822204,42.46,266.91,0.0,0,False,16012,719,744,87.11456775689264,False,,,,,
Rat_education_Theo,17541,3,0.0001709986320109439,555.969565589191,343.7596184552714,5.12,1678.19,0.0,0,False,16077,720,744,89.6270391322212,False,,,,,
Rat_education_Tim,17506,38,0.002165982672138623,62.24649034616703,24.798718205376307,3.47,175.37,0.0,0,False,16043,719,744,87.8580068752712,False,,,,,
Rat_education_Tristan,15645,1899,0.1082421340629275,29.236266538830296,12.460189850512084,8.85,90.27,0.0,0,False,15645,0,0,-inf,False,,,,,
Rat_education_Ulrike,17492,52,0.0029639762881896944,103.92127486851132,31.482785670284645,8.69,227.8,0.0,0,False,16029,719,744,87.09427454705099,False,,,,,
Rat_education_Verna,17441,103,0.005870953032375741,83.11705406800068,28.57369245719936,15.05,219.48,0.0,0,False,15978,719,744,87.22606679539268,False,,,,,
Rat_education_Veronica,3840,13704,0.7811217510259918,184.1168776041667,94.142357437396,0.38,645.94,0.0,0,False,3840,0,0,-inf,False,,,,,
Rat_education_Vicky,16854,690,0.0393296853625171,186.7139409042364,71.5265590934727,0.02,390.49,0.0,0,False,15423,694,737,-inf,False,,,,,
Rat_education_Willie,17468,76,0.004331965344277246,238.9079705747653,128.68389565162244,66.74,624.2,0.0,0,False,16005,719,744,88.77983519040642,False,,,,,
Rat_education_Willy,9772,7772,0.443000455996352,89.20635182153089,33.34442410440043,0.01,307.14,0.0,0,False,9772,0,0,-inf,False,,,,,
Rat_education_Wilmer,17444,100,0.005699954400364797,102.32852155468929,35.19770068858934,35.32,266.97,0.0,0,False,15981,719,744,87.23776008176694,False,,,,,
Rat_education_Winnie,17466,78,0.004445964432284542,55.29869517920531,26.91759000773091,7.05,239.39,0.0,0,False,16003,719,744,88.38399599730957,False,,,,,
Rat_education_Yu,16916,628,0.035795713634290925,80.97514956254433,25.788174699319686,16.8,210.79,0.0,0,False,15453,719,744,-inf,False,,,,,
Rat_education_Zina,17420,124,0.007067943456452348,49.12113030998852,27.61055890746853,14.42,164.6,0.0,0,False,15957,719,744,88.79160797680707,False,,,,,
Rat_education_Zoe,17492,52,0.0029639762881896944,93.63981134232793,30.444652540939252,23.77,207.94,0.0,0,False,16029,719,744,87.26059963380558,False,,,,,
Rat_health_Ann,6814,10730,0.6116051071591427,92.57793219841503,55.86296231239369,8.04,272.68,0.0,0,False,6814,0,0,-inf,False,,,,,
Rat_health_Gaye,17468,76,0.004331965344277246,37.929622166246844,12.539091519204753,1.79,99.15,0.0,0,False,16004,720,744,87.21949476586687,False,,,,,
Rat_health_Guy,17366,178,0.010145918832649339,1465.3746170678332,283.0109817376916,544.32,2225.28,0.0,0,False,15933,695,738,-inf,False,,,,,
Rat_health_Mildred,17489,55,0.0031349749202006384,17.99408256618446,7.808584397033509,5.0,58.58,0.0,0,False,16029,719,741,88.02622570940369,False,,,,,
Rat_health_Rosaria,17490,54,0.0030779753761969904,31.019803887935964,14.647780102599018,5.07,84.22,0.0,0,False,16027,719,744,88.35687677437247,False,,,,,
Rat_health_Shane,17317,227,0.01293889648882809,1146.168417162326,198.51673694514375,353.86,1919.72,0.0,0,False,15884,695,738,-inf,False,,,,,
Rat_health_Tanya,17516,28,0.0015959872321021432,51.39887588490524,23.136625544917756,7.58,130.22,0.0,0,False,16053,719,744,88.28028136228161,False,,,,,
Rat_lodging_Ardell,17468,76,0.004331965344277246,15.849334211128921,5.8118141048775795,5.33,39.22,0.0,0,False,16005,719,744,87.49026736826076,False,,,,,
Rat_lodging_Ben,17343,201,0.011456908344733242,328.5183376578446,108.38168513513298,96.6,658.39,0.0,0,False,15888,719,736,-inf,False,,,,,
Rat_lodging_Christine,17492,52,0.0029639762881896944,62.18165046878574,25.26470946982619,14.59,145.38,0.0,0,False,16029,719,744,87.86944819614052,False,,,,,
Rat_lodging_Dwight,17510,34,0.001937984496124031,24.091956596230723,13.245931596916444,2.52,87.0,0.0,0,False,16047,720,743,88.99383419398667,False,,,,,
Rat_lodging_Jeannette,17514,30,0.001709986320109439,5.182877697841727,2.2725656036685815,0.88,15.4,0.0,0,False,16051,719,744,88.18596810352363,False,,,,,
Rat_lodging_Lakisha,13422,4122,0.23495212038303692,0.5422410967068991,0.8508281216614628,0.04,5.16,0.0,0,False,11998,687,737,-inf,False,,,,,
